Country,Year,Gender,State Name,Type Of Area,Status Of Employment,"Percentage Distribution Of Workers (UOM:%(Percentage)), Scaling Factor:1"
India,"Agriculture Year (Jul - Jun), 2023",Female,Jammu and Kashmir,Rural + Urban,Self-Employed helper in hoursehold enterprise,27.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Jammu and Kashmir,Rural + Urban,"Self-Employed own account worker, employer",62.5
India,"Agriculture Year (Jul - Jun), 2023",Female,Jammu and Kashmir,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Jammu and Kashmir,Urban,All self employed,53.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Jammu and Kashmir,Urban,Casual labour,5.3
India,"Agriculture Year (Jul - Jun), 2023",Female,Jammu and Kashmir,Urban,Regular wage/salary,41.2
India,"Agriculture Year (Jul - Jun), 2023",Female,Jammu and Kashmir,Urban,Self-Employed helper in hoursehold enterprise,10.1
India,"Agriculture Year (Jul - Jun), 2023",Female,Jammu and Kashmir,Urban,"Self-Employed own account worker, employer",43.4
India,"Agriculture Year (Jul - Jun), 2023",Female,Jammu and Kashmir,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Rural,All self employed,89.3
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Rural,Casual labour,5.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Rural,Regular wage/salary,5.1
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Rural,Self-Employed helper in hoursehold enterprise,60.1
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Rural,"Self-Employed own account worker, employer",29.1
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Rural + Urban,All self employed,86.8
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Rural + Urban,Casual labour,5.9
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Rural + Urban,Regular wage/salary,7.3
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Rural + Urban,Self-Employed helper in hoursehold enterprise,57.5
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Rural + Urban,"Self-Employed own account worker, employer",29.3
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Urban,All self employed,55.5
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Urban,Casual labour,9.7
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Urban,Regular wage/salary,34.8
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Urban,Self-Employed helper in hoursehold enterprise,23.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Urban,"Self-Employed own account worker, employer",31.9
India,"Agriculture Year (Jul - Jun), 2023",Female,Jharkhand,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Rural,All self employed,60.8
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Rural,Casual labour,29.5
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Rural,Regular wage/salary,9.7
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Rural,Self-Employed helper in hoursehold enterprise,39.8
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Rural,"Self-Employed own account worker, employer",21.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Rural + Urban,All self employed,51.8
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Rural + Urban,Casual labour,24.2
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Rural + Urban,Regular wage/salary,24.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Rural + Urban,Self-Employed helper in hoursehold enterprise,31.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Rural + Urban,"Self-Employed own account worker, employer",20.2
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Urban,All self employed,28.3
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Urban,Casual labour,10.4
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Urban,Regular wage/salary,61.3
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Urban,Self-Employed helper in hoursehold enterprise,10.3
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Urban,"Self-Employed own account worker, employer",18.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Karnataka,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Rural,All self employed,39.8
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Rural,Casual labour,26.7
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Rural,Regular wage/salary,33.5
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Rural,Self-Employed helper in hoursehold enterprise,12.2
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Rural,"Self-Employed own account worker, employer",27.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Rural + Urban,All self employed,37.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Rural + Urban,Casual labour,21.7
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Rural + Urban,Regular wage/salary,41.2
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Rural + Urban,Self-Employed helper in hoursehold enterprise,10.3
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Rural + Urban,"Self-Employed own account worker, employer",26.7
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Urban,All self employed,33.5
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Urban,Casual labour,15.4
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Urban,Regular wage/salary,51.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Urban,Self-Employed helper in hoursehold enterprise,8.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Urban,"Self-Employed own account worker, employer",25.5
India,"Agriculture Year (Jul - Jun), 2023",Female,Kerala,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Rural,All self employed,86.4
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Rural,Casual labour,1.4
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Rural,Regular wage/salary,12.2
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Rural,Self-Employed helper in hoursehold enterprise,12.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Rural,"Self-Employed own account worker, employer",74.4
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Rural + Urban,All self employed,84.9
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Rural + Urban,Casual labour,1.9
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Rural + Urban,Regular wage/salary,13.3
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Rural + Urban,Self-Employed helper in hoursehold enterprise,11.8
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Rural + Urban,"Self-Employed own account worker, employer",73.1
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Urban,All self employed,60.4
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Urban,Casual labour,9.1
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Urban,Regular wage/salary,30.5
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Urban,Self-Employed helper in hoursehold enterprise,9.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Urban,"Self-Employed own account worker, employer",51.4
India,"Agriculture Year (Jul - Jun), 2023",Female,Ladakh,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Rural,All self employed,29.1
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Rural,Casual labour,0.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Rural,Regular wage/salary,70.9
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Rural,Self-Employed helper in hoursehold enterprise,11.7
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Rural,"Self-Employed own account worker, employer",17.4
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Rural + Urban,All self employed,26.7
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Rural + Urban,Casual labour,2.3
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Rural + Urban,Regular wage/salary,71.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Rural + Urban,Self-Employed helper in hoursehold enterprise,10.8
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Rural + Urban,"Self-Employed own account worker, employer",15.8
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Urban,All self employed,25.9
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Urban,Casual labour,3.1
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Urban,Regular wage/salary,71.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Urban,Self-Employed helper in hoursehold enterprise,10.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Urban,"Self-Employed own account worker, employer",15.4
India,"Agriculture Year (Jul - Jun), 2023",Female,Lakshadweep,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Rural,All self employed,79.8
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Rural,Casual labour,18.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Rural,Regular wage/salary,2.2
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Rural,Self-Employed helper in hoursehold enterprise,60.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Rural,"Self-Employed own account worker, employer",19.2
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Rural + Urban,All self employed,76.8
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Rural + Urban,Casual labour,16.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Rural + Urban,Regular wage/salary,6.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Rural + Urban,Self-Employed helper in hoursehold enterprise,56.2
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Rural + Urban,"Self-Employed own account worker, employer",20.7
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Urban,All self employed,59.3
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Urban,Casual labour,8.4
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Urban,Regular wage/salary,32.3
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Urban,Self-Employed helper in hoursehold enterprise,30.2
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Urban,"Self-Employed own account worker, employer",29.1
India,"Agriculture Year (Jul - Jun), 2023",Female,Madhya Pradesh,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Rural,All self employed,57.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Rural,Casual labour,32.8
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Rural,Regular wage/salary,9.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Rural,Self-Employed helper in hoursehold enterprise,40.8
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Rural,"Self-Employed own account worker, employer",16.8
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Rural + Urban,All self employed,50.5
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Rural + Urban,Casual labour,25.1
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Rural + Urban,Regular wage/salary,24.5
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Rural + Urban,Self-Employed helper in hoursehold enterprise,31.3
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Rural + Urban,"Self-Employed own account worker, employer",19.2
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Urban,All self employed,33.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Urban,Casual labour,6.8
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Urban,Regular wage/salary,59.7
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Urban,Self-Employed helper in hoursehold enterprise,8.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Urban,"Self-Employed own account worker, employer",24.9
India,"Agriculture Year (Jul - Jun), 2023",Female,Maharashtra,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Rural,All self employed,89.7
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Rural,Casual labour,0.7
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Rural,Regular wage/salary,9.7
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Rural,Self-Employed helper in hoursehold enterprise,22.5
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Rural,"Self-Employed own account worker, employer",67.2
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Rural + Urban,All self employed,86.2
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Rural + Urban,Casual labour,0.7
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Rural + Urban,Regular wage/salary,13.2
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Rural + Urban,Self-Employed helper in hoursehold enterprise,20.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Rural + Urban,"Self-Employed own account worker, employer",65.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Urban,All self employed,77.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Urban,Casual labour,0.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Urban,Regular wage/salary,22.4
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Urban,Self-Employed helper in hoursehold enterprise,15.8
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Urban,"Self-Employed own account worker, employer",61.3
India,"Agriculture Year (Jul - Jun), 2023",Female,Manipur,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Rural,All self employed,64.3
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Rural,Casual labour,24.1
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Rural,Regular wage/salary,11.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Rural,Self-Employed helper in hoursehold enterprise,13.9
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Rural,"Self-Employed own account worker, employer",50.4
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Rural + Urban,All self employed,61.2
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Rural + Urban,Casual labour,23.5
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Rural + Urban,Regular wage/salary,15.4
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Rural + Urban,Self-Employed helper in hoursehold enterprise,13.1
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Rural + Urban,"Self-Employed own account worker, employer",48.1
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Urban,All self employed,33.4
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Urban,Casual labour,17.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Urban,Regular wage/salary,49.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Urban,Self-Employed helper in hoursehold enterprise,5.6
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Urban,"Self-Employed own account worker, employer",27.9
India,"Agriculture Year (Jul - Jun), 2023",Female,Meghalaya,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Mizoram,Rural,All self employed,94.5
India,"Agriculture Year (Jul - Jun), 2023",Female,Mizoram,Rural,Casual labour,0.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Mizoram,Rural,Regular wage/salary,5.5
India,"Agriculture Year (Jul - Jun), 2023",Female,Mizoram,Rural,Self-Employed helper in hoursehold enterprise,42.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Mizoram,Rural,"Self-Employed own account worker, employer",52.5
India,"Agriculture Year (Jul - Jun), 2023",Female,Mizoram,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Mizoram,Rural + Urban,All self employed,85.7
India,"Agriculture Year (Jul - Jun), 2023",Female,Mizoram,Rural + Urban,Casual labour,0.2
India,"Agriculture Year (Jul - Jun), 2023",Female,Mizoram,Rural + Urban,Regular wage/salary,14.1
India,"Agriculture Year (Jul - Jun), 2023",Female,Mizoram,Rural + Urban,Self-Employed helper in hoursehold enterprise,31.9
India,"Agriculture Year (Jul - Jun), 2023",Female,Mizoram,Rural + Urban,"Self-Employed own account worker, employer",53.8
India,"Agriculture Year (Jul - Jun), 2023",Female,Mizoram,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2023",Female,Mizoram,Urban,All self employed,75.1
India,"Agriculture Year (Jul - Jun), 2023",Female,Mizoram,Urban,Casual labour,0.5
India,"Agriculture Year (Jul - Jun), 2023",Female,Mizoram,Urban,Regular wage/salary,24.4
